x,y,z,r,phi,theta

-960972603,668866,-628872386,282949,74892918,6351368,13552,21402,10948
-959528358,295959,-626512324,21816,77927953,7498678,13525,21419,10942
-958364304,030017,-623833297,650525,81163932,473175,13499,21437,10934
-956922692,134012,-621250489,42816,84369294,2813576,13471,21455,10927
-955377326,828902,-618625900,220989,87741877,6664749,13442,21474,10920
-953949836,407818,-615822017,464061,90932130,5601144,13413,21492,10912
-952416179,68177,-612977239,344527,94288546,2565538,13383,21511,10904
-950774363,476842,-610091907,972168,97809333,714434,13352,21531,10896
-949061170,710803,-607166366,075336,101128632,98349,13320,21550,10888
-947353552,388434,-604018210,951459,104622501,389043,13287,21570,10879
-945439322,969203,-601013569,257447,108082607,843372,13253,21590,10871
-943526658,757527,-597787592,321677,111714697,17948,13218,21611,10862
-941655675,201679,-594341522,736689,115156681,092651,13182,21631,10852
-939461633,608688,-590994892,707503,118912806,007227,13144,21653,10843
-937379261,149653,-587474694,278017,122486223,073347,13106,21674,10833
-935106129,323335,-583873474,426058,126203481,090017,13066,21696,10823
-932750144,839046,-580011517,210277,130076572,993841,13024,21719,10812
-930366263,874044,-576159791,273945,133929622,518958,12982,21742,10801
-927739523,738867,-572185644,509496,137730472,835374,12937,21765,10790
-925093738,22031,-567999196,223616,141691746,470166,12891,21789,10778
-922345264,629941,-563781214,72166,145618027,291909,12844,21813,10766
-919293071,088306,-559444791,477373,149837205,732196,12794,21839,10754
-916579343,62359,-555518160,60478,153366906,400281,12749,21861,10743
-915058510,722084,-553139928,606604,155458261,832158,12723,21874,10736
-913456367,361689,-550722414,219582,157529781,723574,12696,21887,10729
-911742257,536458,-548265919,897392,159755681,716861,12668,21901,10722
-910048985,545439,-545813930,026777,161798156,611029,12640,21914,10715
-908242920,155502,-543323370,096711,163993478,428333,12611,21928,10708
-906426701,732291,-540837528,696984,166179366,702887,12582,21942,10701
-904629779,097796,-538137098,91522,168361242,808542,12552,21956,10693
-902821678,885108,-535442150,035651,170533536,444298,12522,21970,10685
-900724753,427309,-532843271,408615,172822025,663897,12490,21985,10678
-898716707,3178,-530074182,765122,175118291,497305,12458,22000,10670
-896723705,248877,-527093358,526557,177408551,299559,12425,22015,10661
-894619021,755275,-524294319,875749,179667518,769841,12392,22030,10653
-892421097,998997,-521242475,071142,182076214,364888,12357,22046,10644
-890209184,957082,-518197981,890493,184471533,582232,12322,22062,10635
-887838828,623308,-515077003,561084,186822979,256484,12285,22078,10626
-885454561,439137,-511963922,550933,189159937,421368,12248,22094,10617
-883042758,937623,-508643831,012479,191656640,994842,12210,22111,10607
-880470239,050664,-505249621,972417,194105713,883947,12170,22128,10597
-877881706,7262,-501864919,738003,196537940,970364,12130,22145,10587
-875094327,740882,-498407285,793116,199088108,510927,12088,22163,10577
-872271498,185263,-494747024,30531,201791033,283321,12045,22182,10566
-869396234,428744,-491057126,761017,204289683,627931,12001,22200,10555
-866318294,424444,-487297335,271712,206899744,186923,11955,22219,10544
-863198780,188737,-483338909,753644,209657087,053924,11908,22239,10532
-859912780,574911,-479313224,420435,212354509,199839,11859,22259,10520
-856507491,790138,-475052024,155584,215176464,157837,11808,22280,10507
-854352154,290409,-472413041,167244,216900483,450394,11776,22293,10499
-852547043,142398,-470149062,95436,218357348,951439,11749,22304,10492
-850735249,858151,-467889666,927852,219806443,994263,11722,22315,10485
-848830397,173555,-465803067,73832,221225218,705513,11695,22326,10479
-847019163,924691,-463344939,104555,222662124,589979,11667,22337,10471
-844999335,752363,-461020211,401034,224211099,641181,11638,22349,10464
-843015643,127755,-458700501,134801,225589113,283046,11609,22360,10457
-840909257,826838,-456346405,0632,227100194,373777,11579,22372,10450
-838879788,221791,-453830833,465974,228624417,382784,11549,22384,10442
-836769655,479916,-451281942,596504,230119024,811022,11518,22396,10434
-834534454,587997,-448700090,776441,231743453,909566,11486,22409,10426
-832335440,01278,-446124586,088064,233196992,684299,11454,22421,10418
-830010845,580293,-443516607,03592,234778661,924379,11421,22434,10410
-827641074,059539,-440711470,567842,236509713,492897,11387,22448,10401
-825153457,972627,-438040000,339328,238025275,588066,11352,22461,10393
-822619016,987464,-435172865,286336,239688091,278376,11316,22475,10384
-820154084,60289,-432149919,313611,241360347,768743,11280,22489,10374
-817479822,317446,-429261225,848064,243130395,337936,11243,22504,10365
-814727924,741008,-426141725,16259,244864743,968465,11204,22519,10355
-811964394,046299,-423032014,125368,246582717,027582,11165,22534,10345
-809043878,340267,-419856628,428152,248239615,110472,11124,22549,10335
-806016039,692465,-416691660,716084,250188201,961603,11083,22566,10325
-802954025,561504,-413300873,460425,251941113,347953,11040,22582,10314
-799757434,202667,-409884798,839188,253804702,084471,10996,22599,10303
-796426802,015445,-406246446,793798,255776722,835003,10950,22617,10291
-793007699,352764,-402585190,965427,257701353,584319,10903,22635,10279
-789377801,829659,-398864848,589017,259705105,727803,10854,22654,10267
-785608065,04369,-394927738,991175,261807971,487695,10803,22674,10254
-783249955,014499,-392490942,349057,263026049,338252,10771,22686,10246
-781228528,367303,-390400501,587796,264182136,80271,10744,22697,10239
-779182175,196095,-388472748,435354,265156134,293754,10717,22707,10233
-777150864,509165,-386391737,148393,266295204,467933,10690,22718,10226
-775041654,086945,-384279557,776556,267400470,621543,10662,22729,10219
-772923808,815278,-381979640,614569,268495442,952728,10633,22740,10211
-770679527,719161,-379842241,796049,269704723,475619,10604,22752,10204
-768425384,416347,-377518210,746881,270902139,861289,10574,22764,10196
-766024449,590873,-375320676,76407,272038988,398875,10543,22776,10189
-763633147,145784,-372973367,5572,273335257,763247,10512,22789,10181
-761162553,142864,-370597156,571008,274593305,18059,10480,22802,10173
-758612775,700775,-368192409,929892,275812500,057252,10447,22815,10165
-755996634,720624,-365605105,510209,277161300,796345,10413,22829,10156
-753300032,385927,-362990809,546242,278468955,524684,10378,22843,10147
-750458341,572228,-360503513,096272,279710638,517771,10342,22857,10139
-747566506,551588,-357870775,040952,281247912,171827,10306,22873,10130
-744638902,011131,-355024706,895667,282594032,726017,10268,22888,10120
-741457819,173059,-352306472,354751,284155264,648676,10229,22905,10111
-738185555,590729,-349377254,006587,285664352,081564,10188,22922,10101
-734776129,64649,-346424822,94211,287264711,396869,10146,22940,10091
-731345521,530478,-343298879,740065,288837462,955749,10103,22958,10080
-727587180,535434,-340268130,102073,290583532,81175,10058,22978,10070
-723605175,495318,-336998886,856124,292377155,53438,10010,22999,10059
-719482400,761812,-333710429,668473,294247984,992727,9961,23021,10048
-716235395,05862,-331067166,477039,295648918,251308,9922,23038,10039
-713956346,022909,-329277005,227291,296632706,155913,9895,23050,10033
-711673718,769421,-327491262,251032,297606382,429709,9868,23062,10027
-709186136,502881,-325643747,806478,298645243,7877,9839,23075,10021
-706637362,583294,-323801021,103712,299807798,951446,9810,23089,10015
-704012525,787393,-321930169,923923,300926792,777943,9780,23103,10009
-701311832,037546,-320031469,494167,302001582,960191,9749,23117,10003
-698405491,089203,-318072458,312994,303134265,39077,9716,23132,9997
-695436900,066742,-316118976,227759,304384688,758935,9683,23148,9991
-692248768,443016,-314073358,930195,305523341,18508,9647,23164,9985
-688922144,280277,-311856748,574852,306900435,618592,9610,23182,9978
-685392721,025044,-309726780,806557,308167589,529447,9571,23200,9972
-681656840,091057,-307538907,800363,309478229,301827,9530,23219,9966
-677530145,031157,-305404443,146086,310901277,842274,9486,23240,9961
-673178890,646073,-303037675,313436,312349014,109978,9439,23262,9955
-669052958,687289,-301058433,016713,313558360,275076,9395,23282,9951
-666452821,011452,-299910664,002104,314368320,301674,9368,23295,9949
-663903856,177644,-298623565,289881,315191503,755329,9341,23308,9946
-661037902,775071,-297524018,747535,315852453,858462,9311,23321,9945
-658092028,50864,-296253400,557033,316617624,996653,9280,23335,9943
-654892622,393289,-295060373,332799,317401178,036271,9247,23350,9942
-651491320,940137,-293804543,905799,318224631,978966,9212,23366,9941
-647817717,022358,-292454124,369661,319049944,737765,9174,23383,9940
-643822416,331396,-291147102,449108,319848087,984045,9133,23401,9940
-639325558,664547,-289986879,295824,320676816,375255,9088,23421,9942
-635075614,021235,-288719370,111833,321293273,941393,9044,23439,9943
-632404147,5171,-288129532,493451,321618821,886091,9017,23450,9945
-629581877,784627,-287338465,349047,322008979,363959,8988,23462,9946
-626453855,194158,-286720741,545991,322229782,557197,8956,23474,9949
-623114327,162499,-285901366,617894,322630252,004182,8922,23488,9951
-619401951,294208,-285219483,789021,322819560,932004,8884,23502,9955
-615354041,277233,-284404189,627532,322963900,077118,8842,23517,9959
-610723210,86708,-283522798,083605,323076963,866011,8794,23534,9964
-608147693,327803,-283048481,079644,323058923,493552,8767,23543,9967
-605374233,417913,-282506968,770935,323075488,29124,8738,23553,9970
-602348480,870483,-281996671,912264,322946174,57554,8706,23563,9974
-598919158,967589,-281320099,208678,322735783,049056,8669,23574,9978
-595047770,99553,-280638651,10005,322566205,813955,8628,23587,9983
-590653643,513704,-279851572,320796,322091785,703878,8580,23600,9989
-585273360,943229,-278791012,577132,321345229,739403,8520,23615,9996
-578441401,828305,-277253219,434564,320197390,910365,8442,23633,10004
-578441401,828305,-277253219,434564,320197390,910365,8442,23633,10004
