x,y,z,r,phi,theta

-942012915,088956,-216180352,757812,544583704,110265,13063,23730,8956
-944533279,216082,-216517300,240597,545799128,660782,13096,23729,8955
-946877257,933913,-216836668,466132,547153598,185512,13128,23729,8954
-949254397,734076,-217138505,302101,548284461,88545,13159,23728,8953
-951598914,53665,-217455828,952552,549638642,742077,13191,23728,8952
-953977054,823927,-217755653,061592,550768322,609702,13222,23727,8951
-956177801,730797,-218038025,50441,552038900,005936,13252,23727,8950
-958484755,572806,-218319431,400632,553125774,769343,13282,23726,8949
-960686003,410654,-218599870,703632,554396078,6617,13312,23726,8948
-962993909,565596,-218879343,366858,555481815,043256,13342,23725,8947
-965123476,998521,-219141460,034121,556710209,087235,13371,23725,8946
-967253166,833994,-219402641,925144,557938673,736426,13400,23725,8945
-969417986,214682,-219646531,642721,558939696,780134,13428,23724,8944
-971475956,496643,-219889518,453892,560126265,733608,13456,23724,8943
-973534043,074131,-220131602,316062,561312901,739878,13484,23724,8942
-975700085,73564,-220372783,186698,562312526,859784,13512,23723,8941
-977686419,151561,-220596767,591946,563457284,535449,13539,23723,8940
-979744398,43891,-221036690,239482,564393099,6925,13566,23722,8940
-981731134,616965,-221259372,022863,565537582,061156,13593,23722,8939
-983645754,753518,-221464921,169636,566640521,149479,13619,23722,8938
-985741561,225876,-221685876,556668,567596125,370238,13646,23721,8937
-988595715,737816,-222100714,700307,569239565,300041,13685,23721,8936
-992426491,92295,-222708860,128689,571191989,667915,13736,23720,8935
-996113212,829447,-223078794,680284,573313885,311644,13786,23720,8933
-999801222,729289,-223650524,186774,575181336,045418,13835,23719,8932
-1003344522,84761,-223982579,16442,577219781,338078,13883,23719,8930
-1006961938,61915,-224534265,584647,579043907,269121,13931,23718,8929
-1010324342,94741,-225052205,673949,580977425,970656,13977,23718,8928
-1013836190,01391,-225344445,026579,582738225,38945,14023,23717,8926
-1017127167,66909,-225842629,105462,584629831,249914,14068,23717,8925
-1020530793,45912,-226339365,741231,586325880,125165,14113,23716,8924
-1023750224,97378,-226818633,20305,588175541,133369,14157,23716,8923
-1027048418,7713,-227053385,873835,589808543,244641,14200,23715,8921
-1030196344,62361,-227513152,328962,591616319,321462,14243,23715,8920
-1033313548,43281,-227939619,611546,593143002,61123,14284,23714,8919
-1036389853,06802,-228380708,701927,594908864,068331,14326,23714,8918
-1039321650,42479,-228788594,454292,596591775,407178,14366,23714,8917
-1042440676,57388,-229211101,887114,598116441,486744,14407,23713,8916
-1045300787,06721,-229600501,827382,599757474,0644,14446,23713,8915
-1048233427,13821,-230004523,324663,601440121,607653,14486,23713,8914
-1051137123,10946,-230375533,185761,602838285,853278,14524,23712,8913
-1053998050,58319,-230761164,484307,604479058,095354,14563,23712,8912
-1056714389,49193,-231113880,013915,606036907,262263,14600,23712,8911
-1059619758,05559,-231481216,865269,607433188,402477,14638,23711,8910
-1062264319,06043,-231815733,825778,608949198,377645,14674,23711,8909
-1064981423,76793,-232164871,996177,610506794,452232,14711,23711,8908
-1067704921,40295,-232733013,889444,611796076,566481,14747,23710,8908
-1070277766,08634,-233048852,033478,613270319,357122,14782,23710,8907
-1072850755,02545,-233363561,541186,614744644,80645,14817,23710,8906
-1075542026,69199,-233677142,360443,616012831,47857,14852,23709,8905
-1078115585,98234,-233989594,439204,617486828,315594,14887,23709,8904
-1080616866,15145,-234285216,015434,618919427,545614,14921,23709,8903
-1083006810,29614,-234803372,447879,620288259,46767,14954,23709,8903
-1085627508,11184,-235097369,069074,621512832,007607,14988,23708,8902
-1088056988,91033,-235374599,081623,622903689,811132,15021,23708,8901
