R;P;T
2057,15691802985;5171,12462316043;2073,86597920501
2177,69581633075;6000,13353715067;2213,71635593623
2194,70156599346;5509,10338889208;1968,0615411235
2125,36992067983;5496,14576638515;2139,89988848465
2035,66595651475;4721,19474479025;1937,73549185612
2197,25921433478;5294,4784583913;2330,06679620062
2248,35068411212;4952,03946868643;2001,19429134265
2109,10887043651;4949,98727395283;2085,89158236496
1926,72369608467;4306,44954342312;1936,73408844589
2004,7604197375;4513,09050223639;1985,91735940257
1829,99684443135;4275,11777991929;1717,33284990957
1911,52999005025;4396,73318219589;1878,74642789566
1822,62994224424;3934,84348959758;1706,18887216058
1866,07298150021;4128,00198848591;1646,79436791412
1786,08438520474;3776,41459205012;1558,38018862442
1719,99148197787;3982,2713797333;1611,30908187814
1710,4656036834;3865,45317209481;1578,28729842665
1585,96830048539;3537,9517920182;1397,26861281219
1495,30089830132;3125,91082460714;1463,36770731017
1493,10764955225;3196,20185363406;1326,28787611099
1380,78426611823;3091,9709815979;1294,51996553229
1222,9523505919;3042,14462653958;1276,19853319349
1318,56885537042;3063,83155089617;1329,80747972528
1303,63175350638;3021,94058970283;1355,1518166486
1187,33851846273;2994,37904934225;1118,75836126296
1275,49293938257;3220,90259374174;1220,08362570114
1202,87250501354;2862,7712359002;1095,39912437392
1072,95280841772;3150,50628886092;1142,86208553927
1016,48191950056;2904,5732396829;1032,39959341107
1177,58142113424;3056,20484542847;1103,27900280795
976,254229633287;2748,16864710841;806,069524912999
1080,03701889368;2993,62947280319;979,221147131037
968,518855677711;2886,02093333006;925,997793210877
996,420949079096;3185,05449382961;808,190126270056
883,581692862929;2938,36184741949;661,994296450364
801,005967832079;2808,45674402574;723,35356611364
1005,01962029062;3461,09018707275;756,116578264934
1056,96545581329;3699,90422806373;683,591885395539
996,937299583897;3746,35419620167;738,23349992976
962,554457516506;3585,19921730305;819,340755199564
918,149712630681;2846,87731879098;631,266513092177
910,746014424733;3343,44082696097;714,006744827543
868,732453217873;2880,02945650541;614,393763615535
999,188471374512;3162,81259613037;623,738501148224
866,394000841224;2491,13427054364;630,432024582573
1012,87035335194;2546,51173955744;594,014791537415
964,078134155273;2552,98297805786;606,915196228027
907,047506332397;3035,20324211121;589,080334091187
799,345756149292;2749,72495536804;507,475983917713
884,235635355899;3309,56430294639;500,336322884811
628,309267144454;2320,04196970086;434,745927302461
834,626348760393;3245,49452675713;387,113722483317
848,807414352894;2522,47359848022;595,756915569305
798,814223512014;2342,68492393494;473,716947555542
1069,67492723465;2220,02332051595;443,448432604472
989,635245323181;2068,62748718262;602,733977715174
920,022338867188;1519,71383317312;484,095824480057
1031,46768743342;3082,27688876065;527,559084285389
773,368405082009;2621,97210277211;637,703343131325
1235,43932757378;2992,79598999023;546,033713531494
987,79785241021;1829,07514105903;499,236639234755
1223,0828827752;2325,60487874349;381,002170986599
1095,27921507094;1595,14239501953;459,95100402832
1194,67465602027;3708,43927001953;468,1884765625
597,601814693875;3241,50806003147;613,82813750373
1172,86325412326;4179,12907748752;618,415857526991
677,346461296082;2418,23694992065;323,851078987122
1095,96900431315;1929,5692349275;447,247810999552
967,903161621094;1858,38850708008;527,348736572266
1365,91278076172;4853,75693359375;636,543642807007
1004,83317260742;2163,34160995483;741,111484527588
1106,33928222656;2892,87269287109;352,442820739746
906,238562011719;1149,98390808105;277,196856689453
