R;P;T
1605,6818359375;3930,15993652344;962,552844238281
1373,80052490234;2390,09983520508;389,82589263916
1166,88326416016;2733,65576171875;1112,87546386719
1267,90153198242;2501,61891403198;602,35166015625
1351,3666809082;2587,59936523438;515,058763122559
1198,48024902344;2074,62178344727;422,794128417969
927,76630859375;2223,04976196289;760,222799873352
1619,44375;3736,85048828125;770,247650146484
1057,50638427734;2752,52805175781;726,968460083008
899,129266357422;2735,43781738281;783,343359375
1299,23418884277;3168,64897003174;745,658728027344
994,410092163086;2007,38484649658;709,369064331055
1162,15356254578;2047,92297058105;465,511706542969
1160,75746564865;2216,12788085938;601,076707458496
1072,38279571533;1763,43500976562;526,440887832642
1156,46408081055;2623,88505859375;588,982620239258
902,787861633301;3225,46051635742;829,576110839844
1008,17144041061;2605,06690673828;467,805352783203
779,808389282227;1410,93028564453;270,518551635742
899,313446044922;1411,61747436523;409,481475830078
1012,1606628418;2569,10954742432;586,55202331543
667,486645507812;1895,64380645752;726,763220214844
662,07751159668;699,783711242676;257,251167297363
852,241338348389;2121,87407064438;643,028163146973
727,214639282227;1966,55726318359;281,232864379883
772,909199523926;2856,67687988281;868,065356445313
1017,59989929199;3025,89392089844;768,193786621094
862,624591064453;2966,34584503174;646,943001556396
1142,13467102051;3497,60654296875;923,933813476562
919,705213928223;2187,40397949219;629,31788520813
953,241131591797;2386,64143066406;500,203051757812
815,152534484863;2817,28515625;896,230499267578
852,611785888672;1702,75506591797;592,906927490234
1111,56766357422;2704,92565917969;598,218008422852
577,924809265137;2535,505859375;726,452081108093
921,388751220703;1532,24488525391;385,234857606888
820,905334472656;1797,23805541992;361,943023681641
761,280375671387;2972,40661621094;815,999542236328
1106,18467407227;3588,48393554687;954,970556640625
788,892594146728;2014,0465133667;364,212309265137
1274,03015441895;3716,09591064453;1021,31133575439
873,46997756958;2196,88272705078;415,251606607437
1042,76853027344;1110,95508422852;313,587986755371
1098,02189941406;518,201727068424;358,378478622437
1347,16579589844;2800,50759277344;899,742136955261
1282,07668151855;2590,30008544922;710,525817871094
1257,50364990234;2102,77214355469;501,60072183609
1465,31907348633;1570,62099609375;566,007360839844
1638,48710327148;1762,74410095215;578,767767333984
1499,74829101563;1946,28151855469;491,020835876465
1333,29342041016;1963,79266357422;592,286901855469
1514,71072387695;1996,11488647461;567,747784423828
1164,12139816284;3065,95547485352;645,905096435547
1400,37406921387;3510,67004394531;1073,09664306641
1269,68218994141;2059,45353393555;553,307588648796
1326,09976806641;2265,10169677734;577,634506225586
1073,23363037109;1685,29802856445;533,704650497437
1597,86243286133;2555,05633544922;672,18171081543
1189,92738647461;767,084167671204;238,857150268555
1252,03394470215;3025,86606445313;887,981317138672
1566,79833984375;3152,81533203125;770,59521484375
992,492300415039;2438,0256690979;519,652783203125
